SNP,miss_prop
V12373,0.21
V12374,0.34
V12375,0.36
V12376,0.37
V12377,0.41
V12378,0.4
V12379,0.29
V12380,0.22
V12381,0.34
V12382,0.22
V12383,0.36
V12384,0.88
V12385,0.19
V12386,0.55
V12387,0.21
V12388,0.16
V12389,0.14
V12390,0.08
V12391,0.1
V12392,0.33
V12393,0.22
V12394,0.29
V12395,0.15
V12396,0.42
V12397,0.41
V12398,0.86
V12399,0.05
V12400,0.07
V12401,0.12
V12402,0.26
V12403,0.85
V12404,0.3
V12405,0.23
V12406,0.32
V12407,0.88
V12408,0.11
V12409,0.19
V12410,0.03
V12411,0.27
V12412,0.4
V12413,0.19
V12414,0.18
V12415,0.36
V12416,0.11
V12417,0.4
V12418,0.16
V12419,0.15
V12420,0.41
V12421,0.23
V12422,0.15
V12423,0.18
V12424,0.16
V12425,0.33
V12426,0.26
V12427,0.23
V12428,0.25
V12429,0.29
V12430,0.29
V12431,0.07
V12432,0.33
V12433,0.1
V12434,0.15
V12435,0.3
V12436,0.25
V12437,0.32
V12438,0.14
V12439,0.25
V12440,0.23
V12441,0.3
V12442,0.25
V12443,0.19
V12444,0.38
V12445,0.82
V12446,0.3
V12447,0.18
V12448,0.07
V12449,0.1
V12450,0.81
V12451,0.1
V12452,0.34
V12453,0.27
V12454,0.41
V12455,0.18
V12456,0.9
V12457,0.22
V12458,0.12
V12459,0.22
V12460,0.33
V12461,0.23
V12462,0.03
V12463,0.11
V12464,0.27
V12465,0.4
V12466,0.86
V12467,0.81
V12468,0.21
V12469,0.21
V12470,0.33
V12471,0.36
V12472,0.38
V12473,0.25
V12474,0.95
V12475,0.38
V12476,0.36
V12477,0.29
V12478,0.18
V12479,0.12
V12480,0.84
V12481,0.08
V12482,0.81
V12483,0.11
V12484,0.9
V12485,0.34
V12486,0.18
V12487,0.21
V12488,0.36
V12489,0.15
V12490,0.33
V12491,0.23
V12492,0.29
V12493,0.88
V12494,0.12
V12495,0.34
V12496,0.04
V12497,0.12
V12498,0.1
V12499,0.79
V12500,0.01
V12501,0.33
V12502,0.01
V12503,0.81
V12504,0.22
V12505,0.81
V12506,0.41
V12507,0.27
V12508,0.32
V12509,0.23
V12510,0.38
V12511,0.33
V12512,0.33
V12513,0.38
V12514,0.26
V12515,0.84
V12516,0.89
V12517,0.23
V12518,0.36
V12519,0.25
V12520,0.04
V12521,0.36
V12522,0.33
V12523,0.23
V12524,0.27
V12525,0.22
V12526,0.1
V12527,0.26
V12528,0.79
V12529,0.12
V12530,0.1
V12531,0.01
V12532,0.15
V12533,0.38
V12534,0.12
V12535,0.19
V12536,0.12
V12537,0.41
V12538,0.1
V12539,0.25
V12540,0.15
V12541,0.84
V12542,0.34
V12543,0.08
V12544,0.23
V12545,0.3
V12546,0.21
V12547,0.12
V12548,0.04
V12549,0.36
V12550,0.29
V12551,0.33
V12552,0.16
V12553,0.36
V12554,0.34
V12555,0.23
V12556,0.08
V12557,0.12
V12558,0.26
V12559,0.3
V12560,0.14
V12561,0.16
V12562,0.27
V12563,0.27
V12564,0.4
V12565,0.78
V12566,0.3
V12567,0.12
V12568,0.23
V12569,0.4
V12570,0.05
V12571,0.82
V12572,0.18
V12573,0.14
V12574,0.25
V12575,0.32
V12576,0.15
V12577,0.85
V12578,0.23
V12579,0.84
V12580,0.18
V12581,0.4
V12582,0.81
V12583,0.22
V12584,0.33
V12585,0.14
V12586,0.07
V12587,0.37
V12588,0.38
V12589,0.3
V12590,0.12
V12591,0.08
V12592,0.33
V12593,0.38
V12594,0.33
V12595,0.36
V12596,0.37
V12597,0.29
V12598,0.15
V12599,0.23
V12600,0.11
V12601,0.16
V12602,0.38
V12603,0.19
V12604,0.81
V12605,0.34
V12606,0.14
V12607,0.29
V12608,0.23
V12609,0.33
V12610,0.16
V12611,0.1
V12612,0.15
V12613,0.36
V12614,0.05
V12615,0.12
V12616,0.21
V12617,0.16
V12618,0.36
V12619,0.3
V12620,0.41
V12621,0.27
V12622,0.08
V12623,0.27
V12624,0.26
V12625,0.3
V12626,0.26
V12627,0.79
V12628,0.12
V12629,0.33
V12630,0.34
V12631,0.36
V12632,0.14
V12633,0.18
V12634,0.37
V12635,0.23
V12636,0.11
V12637,0.86
V12638,0.29
V12639,0.22
V12640,0.32
V12641,0.36
V12642,0.16
V12643,0.81
V12644,0.3
V12645,0.29
V12646,0.3
V12647,0.15
V12648,0.81
V12649,0.1
V12650,0.25
V12651,0.38
V12652,0.27
V12653,0.18
V12654,0.12
V12655,0.14
V12656,0.27
V12657,0.32
V12658,0.27
V12659,0.99
V12660,0.81
V12661,0.34
V12662,0.07
V12663,0.03
V12664,0.34
V12665,0.18
V12666,0.21
V12667,0.25
V12668,0.23
V12669,0.9
V12670,0.33
V12671,0.37
V12672,0.34
V12673,0.41
V12674,0.21
V12675,0.3
V12676,0.15
V12677,0.23
V12678,0.12
V12679,0.23
V12680,0.82
V12681,0.05
V12682,0.1
V12683,0.4
V12684,0.07
V12685,0.36
V12686,0.9
V12687,0.23
V12688,0.4
V12689,0.29
V12690,0.37
V12691,0.04
V12692,0.85
V12693,0.22
V12694,0.32
V12695,0.21
V12696,0.34
V12697,0.27
V12698,0.21
V12699,0.11
V12700,0.34
V12701,0.12
V12702,0.19
V12703,0.29
V12704,0.36
V12705,0.81
V12706,0.33
V12707,0.18
V12708,0.05
V12709,0.27
V12710,0.84
V12711,0.79
V12712,0.89
V12713,0.26
V12714,0.05
V12715,0.14
V12716,0.34
V12717,0.23
V12718,0.14
V12719,0.89
V12720,0.21
V12721,0.34
V12722,0.34
V12723,0.32
V12724,0.18
V12725,0.34
V12726,0.33
V12727,0.05
V12728,0.99
V12729,0.4
V12730,0.15
V12731,0.29
V12732,0.16
V12733,0.05
V12734,0.04
V12735,0.19
V12736,0.3
V12737,0.33
V12738,0.38
V12739,0.27
V12740,0.1
V12741,0.11
V12742,0.21
V12743,0.6
V12744,0.32
V12745,0.99
V12746,0.27
V12747,0.27
V12748,0.22
V12749,0.36
V12750,0.93
V12751,0.33
V12752,0.4
V12753,0.12
V12754,0.04
V12755,0.25
V12756,0.81
V12757,0.37
V12758,0.81
V12759,0.12
V12760,0.08
V12761,0.36
V12762,0.19
V12763,0.32
V12764,0.12
V12765,0.34
V12766,0.82
V12767,0.03
V12768,0.23
V12769,0.82
V12770,0.4
V12771,0.1
V12772,0.1
V12773,0.29
V12774,0.22
V12775,0.27
V12776,0.18
V12777,0.23
V12778,0.1
V12779,0.11
V12780,0.12
V12781,0.79
V12782,0.1
V12783,0.19
V12784,0.11
V12785,0.03
V12786,0.07
V12787,0.14
V12788,0.33
V12789,0.11
V12790,0.25
V12791,0.33
V12792,0.21
V12793,0.22
V12794,0.86
V12795,0.29
V12796,0.03
V12797,0.12
V12798,0.38
V12799,0.88
V12800,0.26
V12801,0.08
V12802,0.34
V12803,0.11
V12804,0.12
V12805,0.4
V12806,0.25
V12807,0.23
V12808,0.19
V12809,0.07
V12810,0.37
V12811,0.37
V12812,0.23
V12813,0.93
V12814,0.82
V12815,0.05
V12816,0.86
V12817,0.26
V12818,0.34
V12819,0.16
V12820,0.3
V12821,0.21
V12822,0.81
V12823,0.11
V12824,0.26
V12825,0.32
V12826,0.11
V12827,0.82
V12828,0.15
V12829,0.12
V12830,0.9
V12831,0.22
V12832,0.41
V12833,0.36
V12834,0.22
V12835,0.9
V12836,0.12
V12837,0.18
V12838,0.81
V12839,0.22
V12840,0.86
V12841,0.14
V12842,0.21
V12843,0.14
V12844,0.16
V12845,0.29
V12846,0.4
V12847,0.23
V12848,0.32
V12849,0.26
V12850,0.05
V12851,0.21
V12852,0.32
V12853,0.14
V12854,0.38
V12855,0.3
V12856,0.9
V12857,0.26
V12858,0.79
V12859,0.34
V12860,0.81
V12861,0.29
V12862,0.1
V12863,0.23
V12864,0.88
V12865,0.4
V12866,0.22
V12867,0.29
V12868,0.36
V12869,0.33
V12870,0.88
V12871,0.42
V12872,0.29
V12873,0.05
V12874,0.19
V12875,0.22
V12876,0.37
V12877,0.22
V12878,0.26
V12879,0.12
V12880,0.04
V12881,0.26
V12882,0.05
V12883,0.04
V12884,0.1
V12885,0.81
V12886,0.29
V12887,0.1
V12888,0.15
V12889,0.22
V12890,0.34
V12891,0.1
V12892,0.15
V12893,0.08
V12894,0.04
V12895,0.29
V12896,0.44
V12897,0.25
V12898,0.36
V12899,0.22
V12900,0.4
V12901,0.1
V12902,0.21
V12903,0.3
V12904,0.27
V12905,0.29
V12906,0.33
V12907,0.25
V12908,0.15
V12909,0.34
V12910,0.12
V12911,0.59
V12912,0.81
V12913,0.27
V12914,0.82
V12915,0.38
V12916,0.16
V12917,0.19
V12918,0.84
V12919,0.21
V12920,0.01
V12921,0.11
V12922,0.18
V12923,0.37
V12924,0.33
V12925,0.18
V12926,0.25
V12927,0.84
V12928,0.4
V12929,0.07
V12930,0.26
V12931,0.08
V12932,0.19
V12933,0.1
V12934,0.07
V12935,0.38
V12936,0.79
V12937,0.38
V12938,0.14
V12939,0.26
V12940,0.82
V12941,0.32
V12942,0.84
V12943,0.12
V12944,0.38
V12945,0.33
V12946,0.34
V12947,0.25
V12948,0.79
V12949,0.4
V12950,0.3
V12951,0.38
V12952,0.32
V12953,0.21
V12954,0.05
V12955,0.04
V12956,0.26
V12957,0.84
V12958,0.36
V12959,0.33
V12960,0.33
V12961,0.89
V12962,0.07
V12963,0.15
V12964,0.04
V12965,0.29
V12966,0.1
V12967,0.38
V12968,0.37
V12969,0.32
V12970,0.22
V12971,0.3
V12972,0.23
V12973,0.3
V12974,0.34
V12975,0.12
V12976,0.3
V12977,0.4
V12978,0.14
V12979,0.32
V12980,0.22
V12981,0.41
V12982,0.38
V12983,0.1
V12984,0.03
V12985,0.32
V12986,0.78
V12987,0.37
V12988,0.27
V12989,0.38
V12990,0.36
V12991,0.81
V12992,0.99
